CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
Siskiyou,,,"No ",SS,3640,322,232,28,6.4,23,183,11,61,33
Siskiyou,,,"No ",TA,5593,374,279,36,5,26,206,15,70,42
Siskiyou,,,Yes,GF,331,4,3,0,0.9,1,2,0,1,0
Siskiyou,,,Yes,GM,360,3,3,0,0.8,0,0,1,2,0
Siskiyou,,,Yes,RH,114,3,2,0,1.8,1,1,0,1,0
Siskiyou,,,Yes,RI,20,0,0,0,0,0,0,0,0,0
Siskiyou,,,Yes,RT,76,0,0,0,0,0,0,0,0,0
Siskiyou,,,Yes,RW,469,4,4,0,0.9,0,1,1,2,0
Siskiyou,,,Yes,SD,86,1,1,0,1.2,0,0,0,1,0
Siskiyou,,,Yes,SH,45,0,0,0,0,0,0,0,0,0
Siskiyou,,,Yes,SS,527,6,5,0,0.9,1,2,1,2,0
Siskiyou,,,Yes,TA,694,7,6,0,0.9,1,2,1,3,0
Solano,,,All,GF,30561,1454,977,129,3.2,540,434,27,288,142
Solano,,,All,GM,32702,3346,2046,315,6.3,1230,1122,132,344,378
Solano,,,All,GX,59,3,2,0,3.4,2,0,0,1,0
Solano,,,All,RA,2568,66,39,4,1.5,29,23,1,7,4
Solano,,,All,RB,8438,1535,911,120,10.8,699,480,24,131,149
Solano,,,All,RD,551,35,20,3,3.6,12,11,1,8,3
Solano,,,All,RF,5182,117,91,6,1.8,46,30,7,20,8
Solano,,,All,RH,26684,1730,1159,187,4.3,578,529,77,279,209
Solano,,,All,RI,205,45,21,6,10.2,10,21,2,6,6
Solano,,,All,RP,673,59,43,8,6.4,27,9,0,11,8
Solano,,,All,RT,5295,404,244,35,4.6,151,149,8,43,45
Solano,,,All,RW,13726,812,497,75,3.6,220,304,39,128,88
Solano,,,All,SD,8869,1347,705,116,7.9,522,479,32,128,138
Solano,,,All,SE,9187,554,383,54,4.2,215,134,19,104,56
Solano,,,All,SF,410,109,66,10,16.1,40,31,2,18,14
Solano,,,All,SH,818,118,77,11,9.4,47,46,1,10,11
Solano,,,All,SM,552,27,16,3,2.9,6,7,2,9,3
Solano,,,All,SS,34097,3571,2166,322,6.4,1392,1106,107,461,374
Solano,,,All,TA,63322,4803,3025,444,4.8,1772,1556,159,633,520
Solano,,,"No ",GF,27931,1387,922,117,3.3,532,403,23,280,129
Solano,,,"No ",GM,30066,3084,1867,257,6.2,1197,992,124,327,314
Solano,,,"No ",GX,54,3,2,0,3.7,2,0,0,1,0
Solano,,,"No ",RA,2422,63,37,4,1.5,27,22,1,7,4
Solano,,,"No ",RB,7518,1389,809,88,10.8,682,408,18,120,115
Solano,,,"No ",RD,396,29,15,0,3.8,10,10,1,8,0
Solano,,,"No ",RF,4744,102,80,3,1.7,43,27,4,19,3
Solano,,,"No ",RH,24542,1638,1092,170,4.4,565,483,75,273,191
Solano,,,"No ",RI,186,44,20,6,10.8,10,20,2,6,6
Solano,,,"No ",RP,623,58,42,7,6.7,27,9,0,11,7
Solano,,,"No ",RT,4952,391,235,31,4.7,151,142,7,43,40
Solano,,,"No ",RW,12668,760,461,65,3.6,216,274,39,121,77
Solano,,,"No ",SD,8273,1263,658,95,8,512,441,29,121,113
Solano,,,"No ",SE,8560,524,361,49,4.2,204,123,19,102,51
Solano,,,"No ",SF,389,101,62,8,15.9,40,25,2,18,12
Solano,,,"No ",SH,783,112,73,10,9.3,47,41,1,10,10
Solano,,,"No ",SM,537,27,16,3,3,6,7,2,9,3
Solano,,,"No ",SS,31287,3337,2002,265,6.4,1363,993,101,446,313
Solano,,,"No ",TA,58051,4474,2791,374,4.8,1731,1395,147,608,443
Solano,,,Yes,GF,2878,67,58,12,2,8,31,4,8,13
Solano,,,Yes,GM,2929,262,187,58,6.4,33,130,8,17,64
Solano,,,Yes,RA,157,5,3,0,1.9,3,2,0,0,0
Solano,,,Yes,RB,1032,146,109,32,10.6,17,72,6,11,34
Solano,,,Yes,RD,162,6,5,3,3.1,2,1,0,0,3
Solano,,,Yes,RF,458,15,12,3,2.6,3,3,3,1,5
Solano,,,Yes,RH,2360,92,69,17,2.9,13,46,2,6,18
Solano,,,Yes,RI,23,1,1,0,4.3,0,1,0,0,0
Solano,,,Yes,RP,53,1,1,1,1.9,0,0,0,0,1
Solano,,,Yes,RT,388,13,9,4,2.3,0,7,1,0,5
Solano,,,Yes,RW,1179,50,36,10,3.1,3,29,0,7,11
Solano,,,Yes,SD,680,84,50,21,7.4,10,38,3,7,25
Solano,,,Yes,SE,680,30,23,5,3.4,11,11,0,2,5
Solano,,,Yes,SF,29,8,5,2,17.2,0,6,0,0,2
Solano,,,Yes,SH,44,6,4,1,9.1,0,5,0,0,1
Solano,,,Yes,SM,20,0,0,0,0,0,0,0,0,0
Solano,,,Yes,SS,3150,234,174,57,5.5,29,113,6,15,61
Solano,,,Yes,TA,5812,329,245,70,4.2,41,161,12,25,77
Sonoma,,,All,GF,32425,1086,750,57,2.3,159,476,45,291,71
Sonoma,,,All,GM,34312,2673,1680,176,4.9,412,1337,132,386,216
Sonoma,,,All,GX,139,10,7,0,5,1,5,0,4,0
Sonoma,,,All,RA,2034,30,25,1,1.2,3,21,3,2,1
Sonoma,,,All,RB,1089,114,58,2,5.3,25,66,6,13,2
Sonoma,,,All,RD,567,28,16,1,2.8,5,18,0,2,1
Sonoma,,,All,RF,544,10,9,0,1.7,1,7,0,0,0
Sonoma,,,All,RH,32364,2243,1455,139,4.5,335,1062,102,420,175
Sonoma,,,All,RI,523,47,29,2,5.5,5,20,3,10,3
Sonoma,,,All,RP,320,32,15,2,4.7,6,15,2,5,2
Sonoma,,,All,RT,3365,163,108,11,3.2,14,90,11,28,12
Sonoma,,,All,RW,26070,1102,722,75,2.8,178,519,50,201,91
Sonoma,,,All,SD,10651,1321,726,72,6.8,246,638,49,210,91
Sonoma,,,All,SE,13343,876,558,53,4.2,146,430,46,141,65
Sonoma,,,All,SF,407,111,56,4,13.8,35,42,2,23,5
Sonoma,,,All,SH,622,49,34,2,5.5,6,19,4,15,2
Sonoma,,,All,SM,1004,87,61,9,6.1,11,34,1,26,11
Sonoma,,,All,SS,33887,2606,1658,155,4.9,403,1258,137,465,196
Sonoma,,,All,TA,66876,3769,2437,233,3.6,572,1818,177,681,287
Sonoma,,,"No ",GF,23312,896,628,51,2.7,141,379,37,243,61
Sonoma,,,"No ",GM,25323,2222,1411,147,5.6,349,1074,111,343,180
Sonoma,,,"No ",GX,98,10,7,0,7.1,1,5,0,4,0
Sonoma,,,"No ",RA,1601,28,23,1,1.4,2,20,3,2,1
Sonoma,,,"No ",RB,717,105,52,2,7.3,24,58,6,13,2
Sonoma,,,"No ",RD,391,20,13,1,3.3,5,13,0,0,1
Sonoma,,,"No ",RF,376,10,9,0,2.4,1,7,0,0,0
Sonoma,,,"No ",RH,24810,1841,1206,118,4.9,283,844,82,359,147
Sonoma,,,"No ",RI,407,44,27,1,6.6,5,20,3,10,1
Sonoma,,,"No ",RP,242,16,12,1,5,3,7,1,3,1
Sonoma,,,"No ",RT,2289,147,97,10,4.2,12,79,11,26,11
Sonoma,,,"No ",RW,17900,917,607,64,3.4,156,410,42,177,77
Sonoma,,,"No ",SD,8327,1171,645,63,7.7,225,546,43,197,80
Sonoma,,,"No ",SE,10388,676,441,44,4.2,113,322,37,116,54
Sonoma,,,"No ",SF,350,96,50,3,14.3,34,31,2,22,4
Sonoma,,,"No ",SH,502,38,27,2,5.4,3,14,3,14,2
Sonoma,,,"No ",SM,801,66,44,8,5.5,8,25,1,19,10
Sonoma,,,"No ",SS,25394,2181,1390,133,5.5,353,1033,114,394,165
Sonoma,,,"No ",TA,48733,3128,2046,198,4.2,491,1458,148,590,241
Sonoma,,,Yes,GF,9548,197,126,7,1.3,18,102,8,48,11
Sonoma,,,Yes,GM,9434,444,275,28,2.9,63,258,21,43,35
Sonoma,,,Yes,GX,47,0,0,0,0,0,0,0,0,0
Sonoma,,,Yes,RA,448,4,3,0,0.7,1,3,0,0,0
Sonoma,,,Yes,RB,388,9,6,0,1.5,1,8,0,0,0
Sonoma,,,Yes,RD,187,3,3,0,1.6,0,0,0,2,0
Sonoma,,,Yes,RF,171,0,0,0,0,0,0,0,0,0
Sonoma,,,Yes,RH,7973,401,251,21,3.1,52,218,20,60,28
Sonoma,,,Yes,RI,127,3,2,1,1.6,0,0,0,0,2
Sonoma,,,Yes,RP,83,16,3,1,3.6,3,8,1,2,1
Sonoma,,,Yes,RT,1125,16,13,1,1.2,2,11,0,2,1
Sonoma,,,Yes,RW,8527,189,120,11,1.4,22,112,8,25,14
Sonoma,,,Yes,SD,2518,150,86,9,3.4,21,92,6,13,11
Sonoma,,,Yes,SE,3129,200,119,9,3.8,33,108,9,25,11
Sonoma,,,Yes,SF,81,15,6,1,7.4,1,11,0,1,1
Sonoma,,,Yes,SH,154,11,7,0,4.5,3,5,1,1,0
Sonoma,,,Yes,SM,209,21,17,1,8.1,3,9,0,7,1
Sonoma,,,Yes,SS,9024,425,276,22,3.1,50,225,23,71,31
Sonoma,,,Yes,TA,19029,641,401,35,2.1,81,360,29,91,46
Stanislaus,,,All,GF,54825,2073,1488,176,2.7,286,957,78,457,248
Stanislaus,,,All,GM,57349,5745,3477,451,6.1,902,2701,321,841,683
Stanislaus,,,All,GX,43,6,5,1,11.6,1,1,1,1,2
Stanislaus,,,All,RA,4849,123,101,9,2.1,24,58,4,20,11
Stanislaus,,,All,RB,2741,389,229,22,8.4,87,187,15,54,35
Stanislaus,,,All,RD,2207,137,87,4,3.9,27,65,8,20,6
Stanislaus,,,All,RF,943,39,24,0,2.5,5,21,3,8,0
Stanislaus,,,All,RH,71400,5088,3220,432,4.5,696,2388,263,857,668
Stanislaus,,,All,RI,542,37,27,3,5,4,21,3,6,3
Stanislaus,,,All,RP,710,57,43,6,6.1,8,28,2,11,6
Stanislaus,,,All,RT,3435,260,165,12,4.8,44,122,11,54,18
Stanislaus,,,All,RW,25390,1694,1074,140,4.2,294,769,91,269,186
Stanislaus,,,All,SD,15061,2007,1071,127,7.1,344,968,101,310,211
Stanislaus,,,All,SE,28546,2057,1296,185,4.5,259,994,106,306,307
Stanislaus,,,All,SF,646,217,105,13,16.3,39,103,10,40,18
Stanislaus,,,All,SH,1936,232,134,18,6.9,38,110,14,40,25
Stanislaus,,,All,SM,2188,132,78,16,3.6,10,61,8,23,27
Stanislaus,,,All,SS,78812,6375,3976,489,5,942,3065,334,1041,736
Stanislaus,,,All,TA,112217,7824,4970,628,4.4,1189,3659,400,1299,933
Stanislaus,,,"No ",GF,49589,2003,1427,175,2.9,280,915,76,441,247
Stanislaus,,,"No ",GM,52481,5583,3380,447,6.4,889,2596,316,822,677
Stanislaus,,,"No ",GX,32,6,5,1,15.6,1,1,1,1,2
Stanislaus,,,"No ",RA,4512,118,97,9,2.1,22,57,4,18,11
Stanislaus,,,"No ",RB,2506,384,225,22,9,86,182,14,56,35
Stanislaus,,,"No ",RD,1944,127,84,4,4.3,26,61,8,19,6
Stanislaus,,,"No ",RF,845,37,22,0,2.6,5,19,3,8,0
Stanislaus,,,"No ",RH,66205,4941,3119,430,4.7,685,2294,260,830,665
Stanislaus,,,"No ",RI,457,39,28,3,6.1,4,21,3,8,3
Stanislaus,,,"No ",RP,677,61,42,7,6.2,9,27,2,11,10
Stanislaus,,,"No ",RT,3004,246,156,10,5.2,42,119,11,52,13
Stanislaus,,,"No ",RW,21952,1639,1039,138,4.7,291,732,88,262,183
Stanislaus,,,"No ",SD,14041,1956,1046,126,7.4,341,934,100,307,210
Stanislaus,,,"No ",SE,27050,1996,1256,184,4.6,252,957,106,296,306
Stanislaus,,,"No ",SF,616,216,104,13,16.9,39,102,10,40,18
Stanislaus,,,"No ",SH,1805,223,127,18,7,36,104,14,39,25
Stanislaus,,,"No ",SM,2163,131,78,16,3.6,10,60,8,23,27
Stanislaus,,,"No ",SS,73691,6209,3872,486,5.3,927,2961,330,1015,731
Stanislaus,,,"No ",TA,102102,7592,4812,623,4.7,1170,3512,393,1264,926
Stanislaus,,,Yes,GF,5615,70,63,1,1.1,6,42,2,16,1
Stanislaus,,,Yes,GM,5266,162,103,5,2,13,105,5,19,6
Stanislaus,,,Yes,GX,12,0,0,0,0,0,0,0,0,0
Stanislaus,,,Yes,RA,355,2,2,0,0.6,0,0,0,2,0
Stanislaus,,,Yes,RB,261,5,4,0,1.5,1,3,1,0,0
Stanislaus,,,Yes,RD,276,12,4,0,1.4,1,6,0,1,0
Stanislaus,,,Yes,RF,100,2,2,0,2,0,2,0,0,0
Stanislaus,,,Yes,RH,5644,146,107,3,1.9,11,95,3,25,3
Stanislaus,,,Yes,RI,96,0,0,0,0,0,0,0,0,0
Stanislaus,,,Yes,RP,36,2,2,0,5.6,0,2,0,0,0
Stanislaus,,,Yes,RT,459,8,8,1,1.7,1,2,0,2,1
Stanislaus,,,Yes,RW,3666,55,37,2,1,5,37,3,5,3
Stanislaus,,,Yes,SD,1123,51,25,1,2.2,3,34,1,3,1
Stanislaus,,,Yes,SE,1648,61,42,1,2.5,7,37,0,10,1
Stanislaus,,,Yes,SF,39,1,1,0,2.6,0,1,0,0,0
Stanislaus,,,Yes,SH,153,9,8,0,5.2,2,6,0,1,0
Stanislaus,,,Yes,SM,35,1,1,0,2.9,0,1,0,0,0
Stanislaus,,,Yes,SS,5688,166,111,4,2,15,104,4,26,5
Stanislaus,,,Yes,TA,10893,232,166,6,1.5,19,147,7,35,7
Sutter,,,All,GF,12811,574,361,114,2.8,63,214,19,88,172
Sutter,,,All,GM,13359,1491,879,258,6.6,171,687,60,151,365
Sutter,,,All,GX,33,1,1,0,3,1,0,0,0,0
Sutter,,,All,RA,3195,177,113,43,3.5,23,65,7,10,65
Sutter,,,All,RB,816,53,35,3,4.3,11,28,2,9,3
Sutter,,,All,RD,597,36,16,4,2.7,3,19,1,1,12
Sutter,,,All,RF,166,1,1,0,0.6,0,1,0,0,0
Sutter,,,All,RH,9854,1001,602,211,6.1,99,418,36,108,307
Sutter,,,All,RI,196,12,8,2,4.1,1,6,0,2,3
Sutter,,,All,RP,95,0,0,0,0,0,0,0,0,0
Sutter,,,All,RT,1427,140,77,23,5.4,17,63,0,19,38
Sutter,,,All,RW,9857,646,389,86,3.9,81,301,33,90,109
Sutter,,,All,SD,3442,539,268,81,7.8,61,266,12,47,136
Sutter,,,All,SE,4426,456,254,103,5.7,43,184,18,34,157
Sutter,,,All,SF,189,51,27,4,14.3,7,33,1,4,4
Sutter,,,All,SH,476,69,36,10,7.6,13,30,2,13,11
Sutter,,,All,SM,661,82,47,11,7.1,5,38,3,11,20
Sutter,,,All,SS,16862,1808,1071,333,6.4,206,782,65,200,491
Sutter,,,All,TA,26203,2066,1241,372,4.7,235,901,79,239,537
Sutter,,,"No ",GF,8640,571,359,114,4.2,61,213,19,88,172
Sutter,,,"No ",GM,9246,1459,866,257,9.4,167,663,59,151,364
Sutter,,,"No ",GX,27,1,1,0,3.7,1,0,0,0,0
Sutter,,,"No ",RA,2866,177,113,43,3.9,23,65,7,10,65
Sutter,,,"No ",RB,276,53,35,3,12.7,11,28,2,9,3
Sutter,,,"No ",RD,202,36,16,4,7.9,3,19,1,1,12
Sutter,,,"No ",RF,58,1,1,0,1.7,0,1,0,0,0
Sutter,,,"No ",RH,8123,985,596,211,7.3,97,405,36,108,307
Sutter,,,"No ",RI,130,12,8,2,6.2,1,6,0,2,3
Sutter,,,"No ",RP,39,0,0,0,0,0,0,0,0,0
Sutter,,,"No ",RT,892,138,75,22,8.4,17,62,0,19,37
Sutter,,,"No ",RW,5327,629,382,86,7.2,77,290,32,90,109
Sutter,,,"No ",SD,2462,515,259,81,10.5,56,249,11,47,136
Sutter,,,"No ",SE,3841,454,252,103,6.6,42,183,18,34,157
Sutter,,,"No ",SF,150,49,26,4,17.3,5,33,1,4,4
Sutter,,,"No ",SH,326,69,36,10,11,13,30,2,13,11
Sutter,,,"No ",SM,649,82,47,11,7.2,5,38,3,11,20
Sutter,,,"No ",SS,12971,1795,1063,332,8.2,201,777,65,200,490
Sutter,,,"No ",TA,17913,2031,1226,371,6.8,229,876,78,239,536
Sutter,,,Yes,GF,4242,3,3,0,0.1,2,1,0,0,0
Sutter,,,Yes,GM,4178,32,14,1,0.3,4,24,1,0,1
Sutter,,,Yes,RA,337,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,RB,541,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,RD,399,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,RF,108,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,RH,1788,16,6,0,0.3,2,13,0,0,0
Sutter,,,Yes,RI,68,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,RP,56,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,RT,545,2,2,1,0.4,0,1,0,0,1
Sutter,,,Yes,RW,4585,17,9,0,0.2,4,11,1,0,0
Sutter,,,Yes,SD,1006,24,10,0,1,5,17,1,0,0
Sutter,,,Yes,SE,602,2,2,0,0.3,1,1,0,0,0
Sutter,,,Yes,SF,41,2,2,0,4.9,2,0,0,0,0
Sutter,,,Yes,SH,162,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,SM,16,0,0,0,0,0,0,0,0,0
Sutter,,,Yes,SS,3988,13,9,1,0.2,5,5,0,0,1
Sutter,,,Yes,TA,8427,35,17,1,0.2,6,25,1,0,1
Tehama,,,All,GF,5539,267,204,16,3.7,31,118,7,82,17
Tehama,,,All,GM,6022,796,481,51,8,187,374,41,88,59
Tehama,,,All,GX,14,1,1,0,7.1,0,1,0,0,0
Tehama,,,All,RA,118,1,1,0,0.8,0,1,0,0,0
Tehama,,,All,RB,100,17,11,0,11,4,11,0,2,0
Tehama,,,All,RD,59,12,4,2,6.8,3,5,0,2,2
Tehama,,,All,RF,19,0,0,0,0,0,0,0,0,0
Tehama,,,All,RH,5142,378,261,28,5.1,87,153,25,61,30
Tehama,,,All,RI,264,34,20,3,7.6,5,20,0,4,4
Tehama,,,All,RP,23,0,0,0,0,0,0,0,0,0
Tehama,,,All,RT,367,35,24,2,6.5,8,18,1,6,2
Tehama,,,All,RW,5483,587,365,32,6.7,111,285,22,95,38
Tehama,,,All,SD,1716,267,146,13,8.5,64,137,15,27,16
Tehama,,,All,SE,2138,167,108,14,5.1,40,65,13,27,16
Tehama,,,All,SF,186,42,21,4,11.3,10,21,1,3,6
Tehama,,,All,SH,677,97,70,3,10.3,14,61,5,11,3
Tehama,,,All,SM,85,8,5,0,5.9,3,3,1,1,0
Tehama,,,All,SS,8250,840,554,57,6.7,167,392,38,131,65
Tehama,,,All,TA,11575,1064,686,67,5.9,218,493,48,170,76
Tehama,,,"No ",GF,5341,262,202,16,3.8,31,115,7,80,17
Tehama,,,"No ",GM,5829,792,477,51,8.2,187,371,41,88,59
Tehama,,,"No ",GX,12,0,0,0,0,0,0,0,0,0
Tehama,,,"No ",RA,117,1,1,0,0.9,0,1,0,0,0
Tehama,,,"No ",RB,98,17,11,0,11.2,4,11,0,2,0
Tehama,,,"No ",RD,46,12,4,2,8.7,3,5,0,2,2
Tehama,,,"No ",RF,19,0,0,0,0,0,0,0,0,0
Tehama,,,"No ",RH,5059,374,259,28,5.1,87,150,25,61,30
Tehama,,,"No ",RI,256,35,21,3,8.2,5,21,0,4,4
Tehama,,,"No ",RP,23,0,0,0,0,0,0,0,0,0
Tehama,,,"No ",RT,340,38,25,2,7.4,8,20,1,6,2
Tehama,,,"No ",RW,5224,577,358,32,6.9,111,278,22,93,38
Tehama,,,"No ",SD,1668,267,146,13,8.8,64,137,15,27,16
Tehama,,,"No ",SE,2133,167,108,14,5.1,40,65,13,27,16
Tehama,,,"No ",SF,181,42,21,4,11.6,10,21,1,3,6
Tehama,,,"No ",SH,658,97,70,3,10.6,14,61,5,11,3
Tehama,,,"No ",SM,85,8,5,0,5.9,3,3,1,1,0
Tehama,,,"No ",SS,7973,831,548,57,6.9,167,386,38,129,65
Tehama,,,"No ",TA,11182,1054,679,67,6.1,218,486,48,168,76
Tehama,,,Yes,GF,272,6,3,0,1.1,0,4,0,2,0
Tehama,,,Yes,GM,267,4,4,0,1.5,0,3,0,0,0
Tehama,,,Yes,RD,15,0,0,0,0,0,0,0,0,0
Tehama,,,Yes,RH,108,0,0,0,0,0,0,0,0,0
Tehama,,,Yes,RI,16,0,0,0,0,0,0,0,0,0
Tehama,,,Yes,RT,36,0,0,0,0,0,0,0,0,0
Tehama,,,Yes,RW,363,10,7,0,1.9,0,7,0,2,0
Tehama,,,Yes,SD,72,0,0,0,0,0,0,0,0,0
Tehama,,,Yes,SH,32,0,0,0,0,0,0,0,0,0
Tehama,,,Yes,SS,395,9,6,0,1.5,0,6,0,2,0
Tehama,,,Yes,TA,542,10,7,0,1.3,0,7,0,2,0
Trinity,,,All,GF,803,44,22,5,2.7,9,10,0,11,12
Trinity,,,All,GM,867,106,60,16,6.9,29,30,2,13,30
Trinity,,,All,RA,105,0,0,0,0,0,0,0,0,0
Trinity,,,All,RD,26,6,2,1,7.7,2,2,0,1,1
Trinity,,,All,RH,185,16,8,1,4.3,4,3,0,4,2
Trinity,,,All,RI,76,3,3,1,3.9,1,0,0,1,1
Trinity,,,All,RT,147,9,7,2,4.8,3,1,0,3,2
Trinity,,,All,RW,1122,114,61,16,5.4,28,33,1,15,36
Trinity,,,All,SD,257,26,16,4,6.2,10,6,0,3,5
Trinity,,,All,SE,68,4,1,0,1.5,1,0,0,2,0
Trinity,,,All,SF,49,4,3,0,6.1,1,3,0,0,0
Trinity,,,All,SH,169,15,8,3,4.7,4,0,0,1,10
Trinity,,,All,SS,1173,121,64,20,5.5,30,30,0,20,39
Trinity,,,All,TA,1674,150,82,21,4.9,38,40,2,24,42
Trinity,,,"No ",GF,756,44,22,5,2.9,9,10,0,11,12
Trinity,,,"No ",GM,798,106,60,16,7.5,29,30,2,13,30
Trinity,,,"No ",RA,105,0,0,0,0,0,0,0,0,0
Trinity,,,"No ",RD,25,6,2,1,8,2,2,0,1,1
Trinity,,,"No ",RH,160,16,8,1,5,4,3,0,4,2
Trinity,,,"No ",RI,71,3,3,1,4.2,1,0,0,1,1
Trinity,,,"No ",RT,134,9,7,2,5.2,3,1,0,3,2
Trinity,,,"No ",RW,1052,114,61,16,5.8,28,33,1,15,36
Trinity,,,"No ",SD,231,26,16,4,6.9,10,6,0,3,5
Trinity,,,"No ",SE,65,4,1,0,1.5,1,0,0,2,0
Trinity,,,"No ",SF,20,4,3,0,15,1,3,0,0,0
Trinity,,,"No ",SH,152,15,8,3,5.3,4,0,0,1,10
Trinity,,,"No ",SS,1071,121,64,20,6,30,30,0,20,39
Trinity,,,"No ",TA,1557,150,82,21,5.3,38,40,2,24,42
Trinity,,,Yes,GF,47,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,GM,69,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,RH,25,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,RT,13,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,RW,70,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,SD,26,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,SF,29,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,SH,17,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,SS,102,0,0,0,0,0,0,0,0,0
Trinity,,,Yes,TA,117,0,0,0,0,0,0,0,0,0
Tulare,,,All,GF,52071,1830,1317,84,2.5,343,793,66,479,98
Tulare,,,All,GM,54569,4177,2678,189,4.9,681,2029,218,816,233
Tulare,,,All,GX,44,1,1,0,2.3,0,1,0,0,0
Tulare,,,All,RA,2029,51,41,2,2,5,27,1,14,2
Tulare,,,All,RB,1127,155,88,6,7.8,32,68,5,33,8
Tulare,,,All,RD,1456,81,49,3,3.4,10,51,4,10,3
Tulare,,,All,RF,762,22,17,0,2.2,3,16,0,3,0
Tulare,,,All,RH,83935,4757,3179,227,3.8,831,2187,233,1036,276
Tulare,,,All,RI,706,53,37,2,5.2,12,25,0,12,2
Tulare,,,All,RP,149,12,7,0,4.7,1,9,0,1,0
Tulare,,,All,RT,1578,127,75,4,4.8,14,61,3,33,6
Tulare,,,All,RW,14942,750,503,29,3.4,116,379,38,153,34
Tulare,,,All,SD,11300,1285,711,57,6.3,227,687,49,191,73
Tulare,,,All,SE,26977,1423,967,64,3.6,228,700,76,267,82
Tulare,,,All,SF,1001,206,102,5,10.2,30,109,9,45,6
Tulare,,,All,SH,2464,238,138,15,5.6,35,109,12,55,18
Tulare,,,All,SM,4066,170,110,14,2.7,29,71,10,36,19
Tulare,,,All,SS,83701,5236,3457,241,4.1,922,2392,251,1164,295
Tulare,,,All,TA,106684,6008,3996,273,3.7,1024,2823,284,1295,331
Tulare,,,"No ",GF,47184,1732,1244,81,2.6,327,759,64,437,95
Tulare,,,"No ",GM,49855,3942,2527,184,5.1,640,1931,215,738,228
Tulare,,,"No ",GX,27,1,1,0,3.7,0,1,0,0,0
Tulare,,,"No ",RA,1891,50,40,2,2.1,5,27,1,13,2
Tulare,,,"No ",RB,1004,154,85,7,8.5,31,66,5,34,10
Tulare,,,"No ",RD,1286,85,50,4,3.9,10,52,4,12,4
Tulare,,,"No ",RF,702,22,17,0,2.4,3,16,0,3,0
Tulare,,,"No ",RH,78138,4493,3009,218,3.9,784,2089,229,940,266
Tulare,,,"No ",RI,630,52,36,2,5.7,12,25,0,11,2
Tulare,,,"No ",RP,136,12,7,0,5.1,1,9,0,1,0
Tulare,,,"No ",RT,1216,114,71,3,5.8,12,60,3,25,4
Tulare,,,"No ",RW,12063,693,457,29,3.8,109,347,37,136,35
Tulare,,,"No ",SD,10373,1221,675,55,6.5,214,655,49,176,71
Tulare,,,"No ",SE,25993,1378,932,64,3.6,222,680,76,250,82
Tulare,,,"No ",SF,924,197,97,5,10.5,30,105,8,41,6
Tulare,,,"No ",SH,2366,220,133,15,5.6,27,102,12,52,18
Tulare,,,"No ",SM,3931,160,106,14,2.7,27,66,10,33,19
Tulare,,,"No ",SS,77987,4986,3293,235,4.2,881,2299,247,1065,289
Tulare,,,"No ",TA,97066,5675,3772,265,3.9,967,2691,279,1175,323
Tulare,,,Yes,GF,5950,98,77,3,1.3,16,34,2,42,3
Tulare,,,Yes,GM,5666,235,167,5,2.9,41,98,3,78,5
Tulare,,,Yes,GX,23,0,0,0,0,0,0,0,0,0
Tulare,,,Yes,RA,171,1,1,0,0.6,0,0,0,1,0
Tulare,,,Yes,RB,156,8,6,0,3.8,2,3,0,2,0
Tulare,,,Yes,RD,206,1,1,0,0.5,0,1,0,0,0
Tulare,,,Yes,RF,69,0,0,0,0,0,0,0,0,0
Tulare,,,Yes,RH,7257,255,180,7,2.5,47,95,4,94,7
Tulare,,,Yes,RI,105,1,1,0,1,0,0,0,1,0
Tulare,,,Yes,RP,16,0,0,0,0,0,0,0,0,0
Tulare,,,Yes,RT,398,6,5,0,1.3,1,0,0,5,0
Tulare,,,Yes,RW,3261,61,50,1,1.5,7,33,1,17,1
Tulare,,,Yes,SD,1097,64,37,2,3.4,13,32,0,15,2
Tulare,,,Yes,SE,1269,45,38,0,3,6,20,0,17,0
Tulare,,,Yes,SF,110,9,7,0,6.4,0,4,1,4,0
Tulare,,,Yes,SH,182,18,7,0,3.8,8,7,0,3,0
Tulare,,,Yes,SM,177,10,4,0,2.3,2,5,0,3,0
Tulare,,,Yes,SS,7363,250,182,6,2.5,41,93,4,99,6
Tulare,,,Yes,TA,11639,333,244,8,2.1,57,132,5,120,8
